1587052494838;94;-23.0;0.75576;30.0;-0.0;270.0;0.000268;0.0;500;500;500;0;0;0;0;0;0
1587052494840;96;-23.0;0.7538779999999999;30.0;-0.0;270.0;0.000286;0.0;500;500;500;0;0;0;0;0;0
1587052494842;98;-23.0;0.7519560000000001;30.0;-0.0;270.0;0.000304;0.0;500;500;500;0;0;0;0;0;0
1587052494844;100;-23.0;0.749996;30.0;-0.0;270.0;0.000323;0.0;500;500;500;0;0;0;0;0;0
1587052494846;102;-23.0;0.747996;30.0;-0.0;270.0;0.000342;0.0;500;500;500;0;0;0;0;0;0
1587052494848;104;-23.0;0.745958;30.0;-0.0;270.0;0.000363;0.0;500;500;500;0;0;0;0;0;0
1587052494850;106;-23.0;0.74388;30.0;-0.0;270.0;0.000384;0.0;500;500;500;0;0;0;0;0;0
1587052494852;108;-23.0;0.7417630000000001;30.0;-0.0;270.0;0.00040599999999999995;0.0;500;500;500;0;0;0;0;0;0
1587052494854;110;-23.0;0.739606;30.0;-0.0;270.0;0.000429;0.0;500;500;500;0;0;0;0;0;0
1587052494856;112;-23.0;0.7374109999999999;30.0;-0.0;270.0;0.000453;0.0;500;500;500;0;0;0;0;0;0
1587052494858;114;-23.0;0.735176;30.0;-0.0;270.0;0.00047699999999999994;0.0;500;500;500;0;0;0;0;0;0
1587052494860;116;-23.0;0.732902;30.0;-0.0;270.0;0.000503;0.0;500;500;500;0;0;0;0;0;0
1587052494862;118;-23.0;0.73059;30.0;-0.0;270.0;0.000529;0.0;500;500;500;0;0;0;0;0;0
1587052494864;120;-23.0;0.728237;30.0;-0.0;270.0;0.000557;0.0;500;500;500;0;0;0;0;0;0
1587052494866;122;-23.0;0.725846;30.0;-0.0;270.0;0.000585;0.0;500;500;500;0;0;0;0;0;0
1587052494868;124;-23.0;0.723416;30.0;-0.0;270.0;0.000614;0.0;500;500;500;0;0;0;0;0;0
1587052494870;126;-23.0;0.720946;30.0;-0.0;270.0;0.000644;0.0;500;500;500;0;0;0;0;0;0
1587052494872;128;-23.0;0.718437;30.0;-0.0;270.0;0.000675;0.0;500;500;500;0;0;0;0;0;0
1587052494874;130;-23.0;0.715889;30.0;-0.0;270.0;0.0007070000000000001;0.0;500;500;500;0;0;0;0;0;0
1587052494876;132;-23.0;0.713302;30.0;-0.0;270.0;0.00074;0.0;500;500;500;0;0;0;0;0;0
1587052494878;134;-23.0;0.710676;30.0;-0.0;270.0;0.0007740000000000001;0.0;500;500;500;0;0;0;0;0;0
1587052494880;136;-23.0;0.708011;30.0;-0.0;270.0;0.0008089999999999999;0.0;500;500;500;0;0;0;0;0;0
1587052494882;138;-23.0;0.705306;30.0;-0.0;270.0;0.0008449999999999999;0.0;500;500;500;0;0;0;0;0;0
1587052494884;140;-23.0;0.702563;30.0;-0.0;270.0;0.0008820000000000001;0.0;500;500;500;0;0;0;0;0;0
1587052494886;142;-23.0;0.6997800000000001;30.0;-0.0;270.0;0.000921;0.0;500;500;500;0;0;0;0;0;0
1587052494888;144;-23.0;0.696958;30.0;-0.0;270.0;0.0009599999999999999;0.0;500;500;500;0;0;0;0;0;0
